geneSymbol,moduleColor
CAPRIN1,black
CAPS2,black
CAPZA1,black
CARD10,black
CARKD,black
CARM1,black
CASC1,black
CASC3,black
CASC4,black
CASP2,black
CASP8,black
CASP9,black
CAST,black
CASZ1,black
CAT,black
CAV1,black
CBARA1,black
CBL,black
CBLC,black
CBLL1,black
CBR3,black
CBX2,black
CBX4,black
CBX5,black
CBX7,black
CBX8,black
CBY1,black
CC2D1B,black
CC2D2A,black
CCDC104,black
CCDC108,black
CCDC110,black
CCDC111,black
CCDC112,black
CCDC126,black
CCDC132,black
CCDC137,black
CCDC138,black
CCDC14,black
CCDC140,black
CCDC147,black
CCDC148,black
CCDC149,black
CCDC15,black
CCDC152,black
CCDC159,black
CCDC23,black
CCDC24,black
CCDC25,black
CCDC28A,black
CCDC3,black
CCDC40,black
CCDC41,black
CCDC45,black
CCDC53,black
CCDC55,black
CCDC57,black
CCDC61,black
CCDC65,black
CCDC69,black
CCDC7,black
CCDC71,black
CCDC72,black
CCDC75,black
CCDC77,black
CCDC85A,black
CCDC9,black
CCDC90A,black
CCDC90B,black
CCDC97,black
CCDC99,black
CCHCR1,black
CCK,black
CCKBR,black
CCL28,black
CCM2,black
CCNC,black
CCND1,black
CCND2,black
CCND3,black
CCNDBP1,black
CCNG1,black
CCNG2,black
CCNL1,black
CCNT2,black
CCPG1,black
CCRN4L,black
CCT2,black
CCT3,black
CCT5,black
CD109,black
CD164,black
CD164L2,black
CD177,black
CD247,black
CD320,black
CD3EAP,black
CD59,black
CD63,black
CD70,black
CDADC1,black
CDC123,black
CDC16,black
CDC20,black
CDC23,black
CDC34,black
CDC42BPB,black
CDC42EP1,black
CDC42EP3,black
CDC42SE2,black
CDC5L,black
CDC6,black
CDC7,black
CDC73,black
CDCA8,black
CDGAP,black
CDH1,black
CDH11,black
CDH15,black
CDH18,black
CDH7,black
CDH8,black
CDK1,black
CDK12,black
CDK13,black
CDK17,black
CDK19,black
CDK2AP1,black
CDK2AP2,black
CDK4,black
CDK5R2,black
CDK5RAP1,black
CDK5RAP3,black
CDK6,black
CDK7,black
CDKAL1,black
CDKL1,black
CDKL4,black
CDKN1A,black
CDKN1C,black
CDKN2AIP,black
CDKN2AIPNL,black
CDKN2C,black
CDKN3,black
CDS1,black
CDX2,black
CDYL,black
CEBPA,black
CEBPD,black
CEBPG,black
CEBPZ,black
CECR2,black
CELSR1,black
CELSR3,black
CENPA,black
CENPC1,black
CENPE,black
CENPF,black
CENPJ,black
CENPK,black
CENPL,black
CENPO,black
CENPP,black
CEP120,black
CEP164,black
CEP250,black
CEP350,black
CEP72,black
CEPT1,black
CES4,black
CFL1,black
CFL2,black
CFLAR,black
CFTR,black
CGREF1,black
CHAF1A,black
CHCHD1,black
CHCHD10,black
CHCHD4,black
CHCHD5,black
CHCHD6,black
CHCHD8,black
CHD1L,black
CHD2,black
CHD3,black
CHD4,black
CHD9,black
CHFR,black
CHGB,black
CHIC2,black
CHID1,black
CHKA,black
CHL1,black
CHMP1B,black
CHMP4A,black
CHMP7,black
CHN1,black
CHORDC1,black
CHP,black
CHPT1,black
CHRAC1,black
CHRM2,black
CHRNA5,black
CHST1,black
CHST10,black
CHST11,black
CHST9,black
CHSY1,black
CIAPIN1,black
CIB2,black
CIC,black
CINP,black
CIR1,black
CIRBP,black
CIT,black
CKAP2,black
CKAP5,black
CKS1B,black
CLASP2,black
CLCC1,black
CLCN2,black
CLCN3,black
CLCN6,black
CLCN7,black
CLDN10,black
CLDN12,black
CLDN7,black
CLDND2,black
CLEC4GP1,black
CLGN,black
CLIC4,black
CLIC5,black
CLIP2,black
CLIP4,black
CLK1,black
CLMN,black
CLN3,black
CLN5,black
CLN8,black
CLNS1A,black
CLPP,black
CLSPN,black
CLSTN1,black
CLTA,black
CLVS1,black
CMAS,black
CMC1,black
CMIP,black
CMPK2,black
CMTM3,black
CMTM4,black
CMTM6,black
CNBP,black
CNDP2,black
CNFN,black
CNIH,black
CNIH4,black
CNKSR3,black
CNNM3,black
CNO,black
CNOT10,black
CNOT2,black
CNOT3,black
CNOT8,black
CNPY1,black
CNPY3,black
CNR2,black
CNRIP1,black
CNST,black
CNTD1,black
CNTFR,black
CNTN4,black
CNTN5,black
CNTNAP2,black
COBL,black
COBLL1,black
COCH,black
COG6,black
COG8,black
COIL,black
COL12A1,black
COL13A1,black
COL19A1,black
COL23A1,black
COL25A1,black
COL27A1,black
COL29A1,black
COL4A1,black
COL4A3,black
COL4A3BP,black
COL5A3,black
COL8A1,black
COMMD7,black
COMMD8,black
COMMD9,black
COMP,black
COPA,black
COPB2,black
COPE,black
COPG,black
COPS3,black
COPS4,black
COPS5,black
COPS7A,black
COPS7B,black
COPS8,black
COPZ1,black
COPZ2,black
COQ10A,black
COQ10B,black
COQ5,black
COQ6,black
COQ7,black
CORO1A,black
CORO1C,black
COX17,black
COX18,black
COX4NB,black
COX5A,black
COX5B,black
COX6B1,black
COX6B2,black
COX6C,black
COX7A2,black
COX7C,black
CP110,black
CPAMD8,black
CPE,black
CPEB2,black
CPEB3,black
CPLX3,black
CPNE1,black
CPNE3,black
CPNE8,black
CPOX,black
CPSF4,black
CPSF6,black
CPT1A,black
CPT1C,black
CPT2,black
CR2,black
CRABP1,black
CRBN,black
CRCT1,black
CREB3,black
CREB3L2,black
CREB5,black
CREBBP,black
CREBL2,black
CREBZF,black
CREG1,black
CREM,black
CRHR2,black
CRIP2,black
CRISP2,black
CRK,black
CRLF1,black
CRLS1,black
CRTAP,black
CRTC1,black
CRTC2,black
CRYL1,black
CRYM,black
CSDA,black
CSDE1,black
CSE1L,black
CSMD1,black
CSMD2,black
CSNK1A1,black
CSNK1D,black
CSNK1E,black
CSNK1G1,black
CSNK2A1,black
CSNK2A2,black
CSTF1,black
CSTF2T,black
CTBP2,black
CTBS,black
CTCF,black
CTDSPL,black
CTDSPL2,black
CTGF,black
CTH,black
CTHRC1,black
CTNNAL1,black
CTNNBL1,black
CTNND1,black
CTNND2,black
CTR9,black
CTSH,black
CTSO,black
CTTNBP2,black
CTU1,black
CTU2,black
CTXN2,black
CUL1,black
CUL2,black
CUL3,black
CUTA,black
CWC22,black
CWF19L1,black
CWF19L2,black
CYB561D1,black
CYB5A,black
CYB5B,black
CYB5R3,black
CYB5RL,black
CYBA,black
CYHR1,black
CYLD,black
CYP1A1,black
CYP24A1,black
CYP26B1,black
CYP27A1,black
CYP2E1,black
CYP2J2,black
CYP2U1,black
CYP4V2,black
CYP51A1,black
CYTSA,black
D4S234E,black
DAAM1,black
DAB1,black
DAB2,black
DAB2IP,black
DACH1,black
DACT3,black
DAPK3,black
DAXX,black
DAZAP2,black
DBC1,black
DBN1,black
DBX2,black
DCAF11,black
DCAF13,black
DCAF5,black
DCAF6,black
DCAF8,black
DCBLD1,black
DCBLD2,black
DCC,black
DCDC1,black
DCHS2,black
DCLK1,black
DCLRE1A,black
DCP1A,black
DCPS,black
DCTN3,black
DCTN4,black
DCUN1D2,black
DCUN1D4,black
DCUN1D5,black
DDAH1,black
DDAH2,black
DDB1,black
DDB2,black
DDHD1,black
DDHD2,black
DDR1,black
DDX17,black
DDX18,black
DDX19A,black
DDX20,black
DDX23,black
DDX24,black
DDX42,black
DDX49,black
DDX5,black
DDX50,black
DDX51,black
DDX52,black
DDX60,black
DDX60L,black
DECR2,black
DEDD,black
DENND3,black
DENND5B,black
DENR,black
DEPDC1B,black
DEPDC5,black
DEPDC6,black
DEPDC7,black
DERL2,black
DFFB,black
DFNB31,black
DGAT2,black
DGCR14,black
DGCR2,black
DGCR6,black
DGKH,black
DGKQ,black
DGKZ,black
DGUOK,black
DHCR24,black
DHODH,black
DHPS,black
DHRS12,black
DHRS7,black
DHTKD1,black
DHX15,black
DHX16,black
DHX29,black
DHX34,black
DHX40,black
DHX8,black
DIAPH1,black
DIAPH3,black
DIDO1,black
DIMT1L,black
DIP2A,black
DIP2B,black
DIRAS1,black
DIRC2,black
DIS3,black
DIXDC1,black
DKFZP686I15217,black
DKFZP686O24166,black
DKK2,black
DLAT,black
DLC1,black
DLG2,black
DLG4,black
DLGAP1,black
DLL3,black
DLST,black
DLX1,black
DLX2,black
DLX3,black
DLX5,black
DLX6AS,black
DMC1,black
DMXL2,black
DNA2,black
DNAH5,black
DNAH6,black
DNAJB6,black
DNAJC10,black
DNAJC14,black
DNAJC16,black
DNAJC18,black
DNAJC19,black
DNAJC21,black
DNAJC27,black
DNAJC28,black
DNAJC30,black
DNAJC4,black
DNAJC7,black
DNAJC8,black
DNAJC9,black
DNAL1,black
DNAL4,black
DNM1P35,black
DNM2,black
DNMBP,black
DNMT1,black
DNMT3A,black
DNTT,black
DNTTIP2,black
DOC2B,black
DOCK1,black
DOCK3,black
DOCK4,black
DOCK7,black
DOCK9,black
DOHH,black
DOK4,black
DOK6,black
DOLPP1,black
DOPEY1,black
DOT1L,black
DPAGT1,black
DPF1,black
DPF3,black
DPH2,black
DPH5,black
DPM3,black
DPP3,black
DPP4,black
DPP6,black
DPP9,black
DPY30,black
DPYD,black
DPYSL2,black
DPYSL3,black
DPYSL5,black
DR1,black
DRAM2,black
DSCAML1,black
DSCR9,black
DSE,black
DSEL,black
DSG2,black
DSN1,black
DSP,black
DSTN,black
DSTYK,black
DTD1,black
DTNBP1,black
DTYMK,black
DUOX1,black
DUOX2,black
DUS1L,black
DUS2L,black
DUSP1,black
DUSP11,black
DUSP12,black
DUSP14,black
DUSP15,black
DUSP4,black
DUSP5,black
DUT,black
DVL2,black
DYNC1I2,black
DYNC1LI1,black
DYNC1LI2,black
DYNLL1,black
DYNLRB1,black
DYNLT1,black
DYRK1A,black
DYRK3,black
DZIP1,black
DZIP3,black
E2F1,black
E2F3,black
E2F8,black
E4F1,black
EBF1,black
EBF2,black
ECE1,black
ECHDC1,black
ECHS1,black
ECSIT,black
EDC3,black
EDC4,black
EDEM1,black
EDEM2,black
EDEM3,black
EDN1,black
EDNRB,black
EED,black
EEF1A1,black
EEF2,black
EEFSEC,black
EFCAB5,black
EFEMP2,black
EFHA2,black
EFHD1,black
EFNA1,black
EFNA3,black
EFNA4,black
EFNA5,black
EFNB2,black
EFNB3,black
EFR3A,black
EGLN3,black
EGR1,black
EGR2,black
EGR3,black
EHBP1,black
EHD1,black
EHMT1,black
EHMT2,black
EI24,black
EID2,black
EID3,black
EIF1,black
EIF1AD,black
EIF2AK1,black
EIF2AK2,black
EIF2AK3,black
EIF2AK4,black
EIF2B2,black
EIF2C3,black
EIF2S2,black
EIF3A,black
EIF3B,black
EIF3D,black
EIF3E,black
EIF3F,black
EIF3H,black
EIF3I,black
EIF4A2,black
EIF4A3,black
EIF4EBP2,black
EIF4G1,black
EIF4G3,black
EIF5A,black
EIF6,black
ELAC2,black
ELAVL3,black
ELF2,black
ELK3,black
ELK4,black
ELL,black
ELL2,black
ELMO1,black
ELMO2,black
ELMOD1,black
ELMOD2,black
ELOF1,black
ELOVL2,black
ELOVL6,black
ELP2P,black
ELP4,black
EMID1,black
EML4,black
EMX2OS,black
ENC1,black
ENKUR,black
ENO2,black
ENOSF1,black
ENOX1,black
ENPP2,black
ENSA,black
ENTPD4,black
ENTPD7,black
ENY2,black
EP400,black
EP400NL,black
EPAS1,black
EPB41L3,black
EPB41L5,black
EPC1,black
EPC2,black
EPDR1,black
EPHA10,black
EPHA4,black
EPHA5,black
EPHA6,black
EPHA7,black
EPHB3,black
EPM2AIP1,black
EPN1,black
EPN2,black
EPO,black
EPRS,black
EPS8L1,black
ERAL1,black
ERC1,black
ERCC1,black
ERCC2,black
ERCC3,black
ERCC4,black
ERCC6,black
ERGIC1,black
ERGIC2,black
ERI3,black
ERICH1,black
ERLIN2,black
ERN1,black
ERP29,black
ESCO1,black
ESD,black
ESF1,black
ESR2,black
ESRRG,black
ESYT2,black
ETFA,black
ETFB,black
ETFDH,black
ETNK1,black
ETS1,black
ETV4,black
ETV5,black
ETV6,black
EVPL,black
EVX2,black
EWSR1,black
EXOC1,black
EXOC6,black
EXOC7,black
EXOSC10,black
EXPH5,black
EYA4,black
EZH1,black
F2R,black
F3,black
FADS2,black
FAF1,black
FAIM3,black
FAM100B,black
FAM103A1,black
FAM108A1,black
FAM110C,black
FAM111A,black
FAM115A,black
FAM116A,black
FAM117A,black
FAM117B,black
FAM123A,black
FAM123C,black
FAM125A,black
FAM125B,black
FAM126A,black
FAM126B,black
FAM129C,black
FAM133B,black
FAM149A,black
FAM150A,black
FAM150B,black
FAM155A,black
FAM161A,black
FAM162A,black
FAM163A,black
FAM167A,black
FAM171A1,black
FAM172A,black
FAM174B,black
FAM175A,black
FAM177A1,black
FAM178A,black
FAM179B,black
FAM181B,black
FAM188A,black
FAM189A1,black
FAM190A,black
FAM193B,black
FAM194A,black
FAM196A,black
FAM198A,black
FAM198B,black
FAM19A2,black
FAM19A5,black
FAM20A,black
FAM20B,black
FAM36A,black
FAM38A,black
FAM40B,black
FAM46A,black
FAM46B,black
FAM46C,black
FAM47E,black
FAM54A,black
FAM54B,black
FAM55C,black
FAM59B,black
FAM60A,black
FAM63B,black
FAM69A,black
FAM76A,black
FAM76B,black
FAM78B,black
FAM81A,black
FAM82B,black
FAM83H,black
FAM84A,black
FAM89B,black
FAM91A1,black
FAM96A,black
FAM98B,black
FAM98C,black
FANCC,black
FANCF,black
FANCL,black
FAR1,black
FARP2,black
FARSA,black
FASTK,black
FASTKD2,black
FAT1,black
FAT4,black
FBF1,black
FBL,black
FBLN1,black
FBN2,black
FBRSL1,black
FBXL12,black
FBXL18,black
FBXL19,black
FBXL2,black
FBXL20,black
FBXL3,black
FBXL5,black
FBXL7,black
FBXO11,black
FBXO21,black
FBXO28,black
FBXO3,black
FBXO33,black
FBXO38,black
FBXO4,black
FBXO46,black
FBXO5,black
FBXW4,black
FBXW8,black
FBXW9,black
FCGRT,black
FCHO2,black
FCRLB,black
FDFT1,black
FDPS,black
FDX1,black
FECH,black
FEM1C,black
FERMT2,black
FEZ1,black
FEZF1,black
FEZF2,black
FGD4,black
FGF11,black
FGF12,black
FGF14,black
FGF19,black
FGF3,black
FGF5,black
FGF9,black
