geneSymbol,moduleColor
AGK,darkorange
AGPAT3,darkorange
AGRN,darkorange
AHCTF1,darkorange
AHSA2,darkorange
ALDH1L1,darkorange
ALDH5A1,darkorange
ALKBH3,darkorange
ANGPT1,darkorange
ANK1,darkorange
ANKFY1,darkorange
ANKHD1,darkorange
ANKRD50,darkorange
ANKRD53,darkorange
ANKS1A,darkorange
ANKS6,darkorange
ANO10,darkorange
AQP1,darkorange
ARHGAP10,darkorange
ARHGEF12,darkorange
ARHGEF28,darkorange
ARHGEF7,darkorange
ASB14,darkorange
ASCC1,darkorange
ATG101,darkorange
ATG3,darkorange
ATL1,darkorange
ATP5I,darkorange
ATXN1,darkorange
AUTS2,darkorange
AVEN,darkorange
B3GALT2,darkorange
B3GAT1,darkorange
BCL2L11,darkorange
BDNF,darkorange
BFAR,darkorange
BGLAP,darkorange
BLVRA,darkorange
BMP6,darkorange
BOK-AS1,darkorange
BOLL,darkorange
BRD2,darkorange
BRI3BP,darkorange
BTBD10,darkorange
BTBD9,darkorange
BTNL2,darkorange
C10ORF131,darkorange
C10ORF72,darkorange
C12ORF10,darkorange
C12ORF26,darkorange
C12ORF4,darkorange
C12ORF62,darkorange
C13ORF16,darkorange
C14ORF49,darkorange
C16ORF57,darkorange
C17ORF61,darkorange
C19ORF25,darkorange
C19ORF54,darkorange
C1ORF141,darkorange
C1ORF159,darkorange
C1ORF170,darkorange
C1ORF63,darkorange
C1ORF97,darkorange
C1QL2,darkorange
C1QTNF1,darkorange
C20ORF196,darkorange
C20ORF70,darkorange
C3ORF26,darkorange
C3ORF67,darkorange
C5ORF28,darkorange
C6ORF129,darkorange
C6ORF203,darkorange
C6ORF208,darkorange
C7ORF68,darkorange
C8ORF48,darkorange
C8ORF79,darkorange
C9ORF30,darkorange
C9ORF41-AS1,darkorange
C9ORF84,darkorange
C9ORF89,darkorange
CA10,darkorange
CACNA1H,darkorange
CACNG3,darkorange
CADM2,darkorange
CADPS,darkorange
CARD14,darkorange
CBLB,darkorange
CCDC110,darkorange
CCDC146,darkorange
CCDC149,darkorange
CCDC28A,darkorange
CCDC34,darkorange
CCDC91,darkorange
CCNA1,darkorange
CCNF,darkorange
CCSER2,darkorange
CCT2,darkorange
CD226,darkorange
CD244,darkorange
CD48,darkorange
CD59,darkorange
CD96,darkorange
CDC14B,darkorange
CDH1,darkorange
CDH17,darkorange
CDH18,darkorange
CDK8,darkorange
CEP72,darkorange
CEP78,darkorange
CES1,darkorange
CES5A,darkorange
CFAP52,darkorange
CHCHD3,darkorange
CHL1,darkorange
CHMP7,darkorange
CHODL,darkorange
CHRM5,darkorange
CHST1,darkorange
CLCA1,darkorange
CLU,darkorange
CNKSR3,darkorange
CNR1,darkorange
CNTD2,darkorange
COBLL1,darkorange
COG3,darkorange
COG6,darkorange
COG7,darkorange
COL12A1,darkorange
COL16A1,darkorange
COPG2,darkorange
COPS2,darkorange
COPS8,darkorange
COX20,darkorange
CPE,darkorange
CREB3,darkorange
CREB3L4,darkorange
CRTC1,darkorange
CRY2,darkorange
CSMD2,darkorange
CSRP1,darkorange
CTBP1,darkorange
CTIF,darkorange
CUL1,darkorange
CYB5D2,darkorange
CYFIP1,darkorange
CYP4V2,darkorange
DCAKD,darkorange
DCDC2C,darkorange
DCTD,darkorange
DCTN3,darkorange
DDHD1,darkorange
DDX21,darkorange
DDX27,darkorange
DENND3,darkorange
DGKH,darkorange
DHRS3,darkorange
DIP2C,darkorange
DIRC3,darkorange
DIS3L2,darkorange
DMPK,darkorange
DNAH5,darkorange
DNAH6,darkorange
DNAJC5,darkorange
DNHD1,darkorange
DNMT3B,darkorange
DNPEP,darkorange
DOK7,darkorange
DPF3,darkorange
DPP6,darkorange
DPPA5,darkorange
DSE,darkorange
DTX2P1-UPK3BP1-PMS2P11,darkorange
DUSP23,darkorange
DUSP5P1,darkorange
ECHDC1,darkorange
EDF1,darkorange
EEF2,darkorange
EIF3G,darkorange
ELL,darkorange
EPB41L2,darkorange
EPHA3,darkorange
ERBB2IP,darkorange
ERCC5,darkorange
ESRP1,darkorange
ESRRG,darkorange
ETS1,darkorange
EXOC3,darkorange
EXOC3L2,darkorange
EXOSC8,darkorange
FAM107B,darkorange
FAM135A,darkorange
FAM160B1,darkorange
FAM18A,darkorange
FAM19A5,darkorange
FAM49B,darkorange
FAM78A,darkorange
FAM98A,darkorange
FANCA,darkorange
FBLN5,darkorange
FBXL7,darkorange
FBXO32,darkorange
FCHSD2,darkorange
FDFT1,darkorange
FDPS,darkorange
FGF12,darkorange
FIG4,darkorange
FKBP11,darkorange
FLG-AS1,darkorange
FLJ35024,darkorange
FMO1,darkorange
FNBP1,darkorange
FOXF2,darkorange
FOXO3,darkorange
FRMD4A,darkorange
FRS3,darkorange
FTCD,darkorange
G6PC2,darkorange
GALNT18,darkorange
GALNT2,darkorange
GBA,darkorange
GCLC,darkorange
GHR,darkorange
GHRL,darkorange
GIMAP2,darkorange
GLIPR2,darkorange
GMPS,darkorange
GNAI1,darkorange
GNAL,darkorange
GNPTAB,darkorange
GOLGA3,darkorange
GOLM1,darkorange
GPA33,darkorange
GPNMB,darkorange
GPSM3,darkorange
GRAMD1B,darkorange
GSAP,darkorange
GSK3B,darkorange
HACE1,darkorange
HCG27,darkorange
HECTD2-AS1,darkorange
HGF,darkorange
HIST1H1E,darkorange
HIST1H2AE,darkorange
HIST1H2AG,darkorange
HIST1H2BB,darkorange
HIST1H2BH,darkorange
HIST1H2BN,darkorange
HLA-DPA1,darkorange
HLA-DQA2,darkorange
HMX2,darkorange
HNRNPA1,darkorange
HNRNPF,darkorange
HNRPLL,darkorange
HOXA11AS,darkorange
HOXB2,darkorange
HOXC10,darkorange
HOXC11,darkorange
HPSE,darkorange
HS3ST3B1,darkorange
HSPB11,darkorange
HSPE1,darkorange
HTR7P,darkorange
HUS1B,darkorange
IARS2,darkorange
IFI16,darkorange
IGF1R,darkorange
IGF2R,darkorange
IMMP2L,darkorange
IMPG1,darkorange
INPP5A,darkorange
INTS12,darkorange
INTU,darkorange
IP6K1,darkorange
IPO9-AS1,darkorange
IPP,darkorange
IQCJ-SCHIP1,darkorange
IRF6,darkorange
ITGA2,darkorange
IWS1,darkorange
KATNAL2,darkorange
KBTBD11,darkorange
KCNH1,darkorange
KCNK15,darkorange
KCTD1,darkorange
KDM4C,darkorange
KIAA0825,darkorange
KIAA0907,darkorange
KIAA1026,darkorange
KIAA1033,darkorange
KIAA1614,darkorange
KIAA1715,darkorange
KIF15,darkorange
KIF26A,darkorange
KIF26B,darkorange
KIRREL3,darkorange
KITLG,darkorange
KLC1,darkorange
KLF11,darkorange
KLF6,darkorange
KLHDC4,darkorange
KLHDC9,darkorange
KLRAQ1,darkorange
KMT2E-AS1,darkorange
KPNB1,darkorange
KRT2,darkorange
KRT84,darkorange
LAMA5,darkorange
LATS2,darkorange
LCE3E,darkorange
LINC00276,darkorange
LINC01195,darkorange
LINC01449,darkorange
LINC01580,darkorange
LOC100130093,darkorange
LOC100271832,darkorange
LOC100506457,darkorange
LOC101927640,darkorange
LOC101928012,darkorange
LOC101928414,darkorange
LOC134466,darkorange
LOC146336,darkorange
LOC441666,darkorange
LOC619207,darkorange
LOC644145,darkorange
LOC728323,darkorange
LPAR1,darkorange
LPHN3,darkorange
LPPR1,darkorange
LRBA,darkorange
LRP1B,darkorange
LRRC6,darkorange
LRRC61,darkorange
LRSAM1,darkorange
LSG1,darkorange
LYPD1,darkorange
LYPLAL1,darkorange
MAEA,darkorange
MAGI2-AS3,darkorange
MAML2,darkorange
MAML3,darkorange
MAN2B1,darkorange
MAP2K4,darkorange
MAP3K11,darkorange
MAP4K4,darkorange
MAPK14,darkorange
MAR-10,darkorange
MC5R,darkorange
MCC,darkorange
MCTP1,darkorange
MDM4,darkorange
ME3,darkorange
MECOM,darkorange
MED22,darkorange
MED25,darkorange
MEF2C,darkorange
MEGF9,darkorange
METTL13,darkorange
METTL4,darkorange
MGMT,darkorange
MIP,darkorange
MIR1181,darkorange
MIR4689,darkorange
MIR7853,darkorange
MLF2,darkorange
MLH1,darkorange
MLKL,darkorange
MLLT3,darkorange
MMAA,darkorange
MMP17,darkorange
MMP2,darkorange
MNX1,darkorange
MOCS1,darkorange
MPL,darkorange
MSH4,darkorange
MTHFS,darkorange
MTRF1L,darkorange
MVB12A,darkorange
MYCBP,darkorange
MYCBPAP,darkorange
MYL12A,darkorange
MYOCD,darkorange
MYOM2,darkorange
MYT1L,darkorange
NAA50,darkorange
NAALADL2,darkorange
NADSYN1,darkorange
NCAPD3,darkorange
NDUFAF2,darkorange
NEK7,darkorange
NELL2,darkorange
NFATC1,darkorange
NFRKB,darkorange
NID1,darkorange
NID2,darkorange
NLRP11,darkorange
NOC3L,darkorange
NOD1,darkorange
NOL11,darkorange
NOM1,darkorange
NPAS4,darkorange
NPBWR1,darkorange
NPDC1,darkorange
NRIP1,darkorange
NRXN1,darkorange
NRXN3,darkorange
NSUN2,darkorange
NTM,darkorange
NUDT15,darkorange
NUMB,darkorange
OAZ1,darkorange
ODZ2,darkorange
ODZ4,darkorange
OPRK1,darkorange
OR1L8,darkorange
OR4A15,darkorange
OR4X1,darkorange
OR51I2,darkorange
OR52B4,darkorange
OSBP2,darkorange
OSTN,darkorange
PALLD,darkorange
PARK2,darkorange
PARP15,darkorange
PAX7,darkorange
PCBD2,darkorange
PCDHB10,darkorange
PCDHB8,darkorange
PCDHB9,darkorange
PCDHGA4,darkorange
PCIF1,darkorange
PCMTD1,darkorange
PCSK5,darkorange
PDCD11,darkorange
PDCD4,darkorange
PDE10A,darkorange
PDE1A,darkorange
PDE4D,darkorange
PDK4,darkorange
PDXK,darkorange
PEX14,darkorange
PFKP,darkorange
PGAM1,darkorange
PGS1,darkorange
PHF20L1,darkorange
PHLPP1,darkorange
PIGZ,darkorange
PIP5K1A,darkorange
PIWIL1,darkorange
PLBD2,darkorange
PLEKHB2,darkorange
PLEKHF2,darkorange
PM20D2,darkorange
PNMA2,darkorange
POFUT1,darkorange
POLQ,darkorange
POLR2B,darkorange
POLR2K,darkorange
POTEA,darkorange
PPP1CB,darkorange
PPP1R13L,darkorange
PPP1R14B,darkorange
PPP2R2C,darkorange
PPP6R1,darkorange
PRCP,darkorange
PRDM16,darkorange
PRDM7,darkorange
PRDX6,darkorange
PREX2,darkorange
PRIMPOL,darkorange
PRSS3,darkorange
PRSS50,darkorange
PSEN1,darkorange
PSENEN,darkorange
PSMA5,darkorange
PSMC4,darkorange
PSMD1,darkorange
PSMD6,darkorange
PTEN,darkorange
PTGS1,darkorange
PTP4A1,darkorange
PTPRG,darkorange
PTPRK,darkorange
PTPRN2,darkorange
PURG,darkorange
PXT1,darkorange
QRICH1,darkorange
QSOX1,darkorange
RAB10,darkorange
RAB1B,darkorange
RAB29,darkorange
RAB3C,darkorange
RAB43,darkorange
RAB5A,darkorange
RAD21L1,darkorange
RAD54B,darkorange
RAF1,darkorange
RAI1,darkorange
RAMP1,darkorange
RAP1GAP,darkorange
RBFOX1,darkorange
RBM16,darkorange
RBM20,darkorange
RCC2,darkorange
RCSD1,darkorange
RFPL2,darkorange
RFWD2,darkorange
RFX2,darkorange
RGS4,darkorange
RHBDD1,darkorange
RHOBTB1,darkorange
RNF17,darkorange
RNF19B,darkorange
RNF220,darkorange
RNF44,darkorange
RNF8,darkorange
RNPEP,darkorange
RNU5E,darkorange
RNU6-2,darkorange
RPH3AL,darkorange
RPL9,darkorange
RPS20,darkorange
RPS29,darkorange
RPS6KA2,darkorange
RPSA,darkorange
RPTOR,darkorange
RRP12,darkorange
RSF1,darkorange
RSPO3,darkorange
RSRC2,darkorange
RUFY3,darkorange
RUNDC1,darkorange
RUNX1,darkorange
RUNX2,darkorange
SAMD4A,darkorange
SCAMP2,darkorange
SCAND1,darkorange
SCARNA8,darkorange
SCLT1,darkorange
SDCCAG8,darkorange
SDK1,darkorange
SEC22A,darkorange
SEC63,darkorange
SEMA5B,darkorange
SEMA6A,darkorange
SENP1,darkorange
SENP7,darkorange
SEP-05,darkorange
SERPINA6,darkorange
SGTB,darkorange
SH3RF1,darkorange
SIK3,darkorange
SKAP1,darkorange
SLC16A6,darkorange
SLC17A6,darkorange
SLC22A23,darkorange
SLC25A28,darkorange
SLC25A33,darkorange
SLC33A1,darkorange
SLC37A3,darkorange
SLC38A8,darkorange
SLC45A4,darkorange
SLC4A10,darkorange
SLC4A9,darkorange
SLC6A5,darkorange
SLC7A11,darkorange
SLC7A6,darkorange
SLCO4C1,darkorange
SLCO5A1,darkorange
SLIT1,darkorange
SLIT3,darkorange
SLU7,darkorange
SMARCA2,darkorange
SMCO4,darkorange
SND1,darkorange
SNHG3,darkorange
SNIP1,darkorange
SNRNP48,darkorange
SNX4,darkorange
SNX8,darkorange
SNX9,darkorange
SORCS2,darkorange
SOX4,darkorange
SP3,darkorange
SPATA13,darkorange
SPG7,darkorange
SPRYD4,darkorange
SPTBN1,darkorange
SPTBN2,darkorange
SRGAP1,darkorange
SRGAP2,darkorange
SRPK2,darkorange
SSFA2,darkorange
STAC,darkorange
STAG1,darkorange
STAT3,darkorange
STAU2,darkorange
STK17B,darkorange
SUGT1P1,darkorange
SUPV3L1,darkorange
SVIL,darkorange
SYNGAP1,darkorange
SYT14,darkorange
TAF8,darkorange
TAS2R60,darkorange
TBC1D5,darkorange
TBCD,darkorange
TBX4,darkorange
TCAF1,darkorange
TCERG1L,darkorange
TCF7L2,darkorange
TCOF1,darkorange
TEKT3,darkorange
TGFB3,darkorange
THSD7B,darkorange
THUMPD3,darkorange
TM2D3,darkorange
TMEM116,darkorange
TMEM131,darkorange
TMEM132C,darkorange
TMEM132D,darkorange
TMEM14B,darkorange
TMEM167B,darkorange
TMEM179B,darkorange
TMEM38A,darkorange
TMEM51,darkorange
TMTC2,darkorange
TNFAIP8,darkorange
TNFRSF8,darkorange
TNFSF11,darkorange
TNRC6B,darkorange
TPH2,darkorange
TPK1,darkorange
TPRG1L,darkorange
TRAF3IP1,darkorange
TRAF3IP2-AS1,darkorange
TRAPPC3,darkorange
TRAPPC9,darkorange
TRIM17,darkorange
TRIO,darkorange
TRIOBP,darkorange
TRIT1,darkorange
TRPM5,darkorange
TSC22D1,darkorange
TSGA13,darkorange
TSKU,darkorange
TSPAN19,darkorange
TSPYL6,darkorange
TTBK2,darkorange
TTC32,darkorange
TTI1,darkorange
TTI2,darkorange
TULP3,darkorange
TUSC3,darkorange
TXNDC15,darkorange
TXNRD1,darkorange
UBAC1,darkorange
UBC,darkorange
UBE2E2,darkorange
UBE2N,darkorange
UBE3A,darkorange
UBE3B,darkorange
UBIAD1,darkorange
UNQ6494,darkorange
UQCRB,darkorange
URB1-AS1,darkorange
USP22,darkorange
USP46,darkorange
USP8,darkorange
UST,darkorange
VCAN,darkorange
VKORC1,darkorange
VPS33A,darkorange
WDR20,darkorange
WDR25,darkorange
WDR27,darkorange
WDR66,darkorange
WDR81,darkorange
WDR86-AS1,darkorange
WFDC3,darkorange
WIPF2,darkorange
XXYLT1,darkorange
XYLT1,darkorange
YAE1D1,darkorange
YPEL2,darkorange
ZBED6,darkorange
ZBTB20,darkorange
ZBTB8OS,darkorange
ZFAND2A,darkorange
ZFHX3,darkorange
ZFP41,darkorange
ZFP90,darkorange
ZNF10,darkorange
ZNF12,darkorange
ZNF200,darkorange
ZNF407,darkorange
ZNF408,darkorange
ZNF441,darkorange
ZNF444,darkorange
ZNF501,darkorange
ZNF562,darkorange
ZNF608,darkorange
ZNF616,darkorange
ZNF644,darkorange
ZNF718,darkorange
ZNF778,darkorange
ZNF790,darkorange
ZRANB1,darkorange
A4GALT,darkred
AACS,darkred
AARS2,darkred
AASDH,darkred
ABCA5,darkred
ABCE1,darkred
ABHD10,darkred
ABHD12,darkred
ABHD14B,darkred
ABHD17B,darkred
ABLIM2,darkred
ABTB2,darkred
ACACA,darkred
ACAD9,darkred
ACADL,darkred
ACAP1,darkred
ACCN1,darkred
ACSF2,darkred
ACTG1,darkred
ACTN1,darkred
ACTR3B,darkred
ACYP2,darkred
ADAM22,darkred
ADAMTS14,darkred
ADAMTS19-AS1,darkred
ADAR,darkred
ADCK4,darkred
ADGRF4,darkred
ADGRV1,darkred
ADIPOR2,darkred
ADK,darkred
ADRB2,darkred
AES,darkred
AFF1,darkred
AGAP1,darkred
AGGF1,darkred
AGPAT3,darkred
AGPAT9,darkred
AHCY,darkred
AHCYL2,darkred
AIMP1,darkred
AK7,darkred
AKAP1,darkred
AKAP2,darkred
AKAP8,darkred
AKAP8L,darkred
AKIRIN1,darkred
AKT1,darkred
ALDH3A1,darkred
ALDH9A1,darkred
ALDOA,darkred
ALG11,darkred
ALG5,darkred
ALS2,darkred
AMIGO1,darkred
AMIGO2,darkred
AMPD2,darkred
ANAPC7,darkred
ANKRD12,darkred
ANKRD28,darkred
ANKRD31,darkred
ANKRD34A,darkred
ANKRD44,darkred
ANKS1A,darkred
ANKS1B,darkred
ANXA5,darkred
AP1AR,darkred
AP1M1,darkred
AP2S1,darkred
APBA3,darkred
APH1A,darkred
APH1B,darkred
APOE,darkred
APP,darkred
APPBP2,darkred
ARAP2,darkred
ARHGAP18,darkred
ARHGAP20,darkred
ARHGAP24,darkred
ARHGEF17,darkred
ARID1A,darkred
ARID1B,darkred
ARID2,darkred
ARID4B,darkred
ARID5B,darkred
ARL15,darkred
ARL6IP6,darkred
ARMC1,darkred
ARNTL,darkred
ARNTL2,darkred
ARPP19,darkred
ARRDC1-AS1,darkred
ASB1,darkred
ASCC3,darkred
ASH1L,darkred
ASNSD1,darkred
ASS1,darkred
ASTN1,darkred
ATE1,darkred
ATF2,darkred
ATM,darkred
ATN1,darkred
ATOX1,darkred
ATP10A,darkred
ATP2C1,darkred
ATP5G3,darkred
ATP5J,darkred
ATP5L,darkred
ATP6V0A4,darkred
ATP6V0B,darkred
ATP6V0C,darkred
ATP6V1B2,darkred
ATP6V1H,darkred
ATP8A1,darkred
ATP8B1,darkred
ATRIP,darkred
ATXN1,darkred
ATXN7L2,darkred
AUH,darkred
AURKB,darkred
AVPR1A,darkred
AZIN1,darkred
B3GAT3,darkred
B4GALT5,darkred
BAALC,darkred
BAI3,darkred
BAK1,darkred
BANF1,darkred
BAT2,darkred
BAT3,darkred
BAT5,darkred
BAZ2A,darkred
BAZ2B,darkred
BCAR3,darkred
BCAS1,darkred
BCAS3,darkred
BCAS4,darkred
BCCIP,darkred
BCL2L13,darkred
BCL6,darkred
BCLAF1,darkred
BDNF,darkred
BEGAIN,darkred
BHLHE22,darkred
BIN1,darkred
BIN2,darkred
BMPER,darkred
BNIP2,darkred
BNIP3,darkred
BRD2,darkred
BRD8,darkred
BRDT,darkred
BREA2,darkred
BRINP2,darkred
BRP44L,darkred
BTG1,darkred
BUD13,darkred
C10ORF26,darkred
C10ORF28,darkred
C11ORF24,darkred
C11ORF57,darkred
C11ORF63,darkred
C11ORF74,darkred
C12ORF35,darkred
C12ORF57,darkred
C12ORF65,darkred
C12ORF72,darkred
C13ORF38,darkred
C14ORF159,darkred
C14ORF166B,darkred
C14ORF23,darkred
C15ORF23,darkred
C15ORF26,darkred
C15ORF27,darkred
C16ORF75,darkred
C17ORF55,darkred
C17ORF80,darkred
C18ORF1,darkred
C19ORF2,darkred
C19ORF28,darkred
C19ORF47,darkred
C19ORF53,darkred
C19ORF54,darkred
C19ORF56,darkred
C19ORF61,darkred
C1ORF122,darkred
C1ORF31,darkred
C1ORF85,darkred
C1ORF96,darkred
C20ORF7,darkred
C20ORF85,darkred
C20ORF95,darkred
C21ORF91,darkred
C22ORF36,darkred
C2ORF44,darkred
C2ORF68,darkred
C2ORF74,darkred
C2ORF80,darkred
C2ORF86,darkred
C2ORF89,darkred
C3ORF14,darkred
C3ORF38,darkred
C3ORF50,darkred
C3ORF58,darkred
C3ORF67-AS1,darkred
C4ORF34,darkred
C4ORF36,darkred
C4ORF46,darkred
C5ORF24,darkred
C5ORF30,darkred
C5ORF44,darkred
C6ORF10,darkred
C6ORF115,darkred
C6ORF136,darkred
C6ORF165,darkred
C6ORF204,darkred
C6ORF217,darkred
C6ORF35,darkred
C6ORF48,darkred
C6ORF62,darkred
C7ORF64,darkred
C8ORF44-SGK3,darkred
C8ORF48,darkred
C8ORF51,darkred
C8ORF59,darkred
C8ORF83,darkred
C9ORF7,darkred
C9ORF89,darkred
CABIN1,darkred
CABYR,darkred
CACHD1,darkred
CACNB3,darkred
CACNG1,darkred
CACYBP,darkred
CADPS,darkred
CAGE1,darkred
CALU,darkred
CAMK2D,darkred
CAMTA2,darkred
CAND1,darkred
CAPS2,darkred
CAPZA1,darkred
CARD6,darkred
CARHSP1,darkred
CARNMT1,darkred
CARNS1,darkred
CASP6,darkred
CASP8AP2,darkred
CASP9,darkred
CATSPERG,darkred
CBARA1,darkred
CBLL1,darkred
CBLN2,darkred
CCDC104,darkred
CCDC142,darkred
CCDC144NL,darkred
CCDC149,darkred
CCDC169,darkred
CCDC3,darkred
CCDC37,darkred
CCDC47,darkred
CCDC53,darkred
CCDC6,darkred
CCDC62,darkred
CCDC66,darkred
CCDC69,darkred
CCDC80,darkred
CCDC88B,darkred
CCDC90B,darkred
CCNA2,darkred
CCNB2,darkred
CCNC,darkred
CCND2,darkred
CCNG1,darkred
CCNY,darkred
CCPG1,darkred
CCSER2,darkred
CD320,darkred
CD6,darkred
CDADC1,darkred
CDC14B,darkred
CDC42SE1,darkred
CDGAP,darkred
CDK2AP1,darkred
CDK2AP2,darkred
CDK5RAP2,darkred
CDK6,darkred
CDKN1B,darkred
CDX2,darkred
CELF1,darkred
CELF3,darkred
CENPBD1,darkred
CENPE,darkred
CENPH,darkred
CENPK,darkred
CENPN,darkred
CEP170,darkred
CEP57L1,darkred
CERK,darkred
CES5A,darkred
CFAP61,darkred
CFL2,darkred
CHAC2,darkred
CHAF1A,darkred
CHCHD6,darkred
CHCHD8,darkred
CHD4,darkred
CHD9,darkred
CHMP4A,darkred
CHP,darkred
CHRNA4,darkred
CHRNA7,darkred
CHST12,darkred
CHUK,darkred
CHURC1,darkred
CHURC1-FNTB,darkred
CIDEA,darkred
CIT,darkred
CITED2,darkred
CKAP5,darkred
CLASP2,darkred
CLCN2,darkred
CLCN3,darkred
CLDN1,darkred
CLDN12,darkred
CLEC16A,darkred
CLEC1A,darkred
CLK1,darkred
CLK4,darkred
CLN3,darkred
CLP1,darkred
CLPTM1,darkred
CNN3,darkred
CNNM4,darkred
CNOT10,darkred
CNOT8,darkred
COBLL1,darkred
COG4,darkred
COL11A1,darkred
COL23A1,darkred
COL24A1,darkred
COL29A1,darkred
COL4A3BP,darkred
COL5A2,darkred
COMMD9,darkred
COPZ1,darkred
COPZ2,darkred
COQ10B,darkred
CORIN,darkred
CORO1C,darkred
CORO7,darkred
CP110,darkred
CPEB3,darkred
CPNE1,darkred
CREBZF,darkred
CRIM1,darkred
CSDAP1,darkred
CSMD1,darkred
CSMD2,darkred
CSMD3,darkred
CSNK1A1,darkred
CSNK2A1,darkred
CSPP1,darkred
CSRNP3,darkred
CTH,darkred
CTNND2,darkred
CWC22,darkred
CWC27,darkred
CWF19L2,darkred
CXCL5,darkred
CXCR4,darkred
CYC1,darkred
CYP27A1,darkred
CYP2U1,darkred
CYP39A1,darkred
CYP46A1,darkred
CYTH2,darkred
D4S234E,darkred
DAB1,darkred
DAD1,darkred
DAPK3,darkred
DARS-AS1,darkred
DARS2,darkred
DAXX,darkred
DAZAP1,darkred
DAZAP2,darkred
DBF4,darkred
DBF4B,darkred
DCAKD,darkred
DCLRE1C,darkred
DCP1B,darkred
DCTD,darkred
DCTN4,darkred
DDAH2,darkred
DDN,darkred
DDX24,darkred
DDX27,darkred
DDX42,darkred
DDX47,darkred
DDX50,darkred
DEDD,darkred
DEK,darkred
DEPDC1B,darkred
DEPDC6,darkred
DEPDC7,darkred
DFNB31,darkred
DGKB,darkred
DHDDS,darkred
DHFRL1,darkred
DHODH,darkred
DHRS1,darkred
DHRS3,darkred
DHX8,darkred
DIAPH1,darkred
DIP2B,darkred
DIRC2,darkred
DIRC3,darkred
DIS3L,darkred
DIXDC1,darkred
DKK2,darkred
DKK3,darkred
DLD,darkred
DLGAP1-AS1,darkred
DLGAP4,darkred
DLX6AS,darkred
DMKN,darkred
DMTF1,darkred
DNAAF1,darkred
DNAJA1,darkred
DNAJA2,darkred
DNAJC16,darkred
DNAJC17,darkred
DNAJC2,darkred
DNAJC24,darkred
DNAJC28,darkred
DNAL4,darkred
DOLK,darkred
DPF1,darkred
DPH5,darkred
DPP10,darkred
DPY19L3,darkred
DPY19L4,darkred
DPYD,darkred
DPYSL3,darkred
DRG1,darkred
DTD1,darkred
DTNA,darkred
DTNBP1,darkred
DTWD2,darkred
DTX4,darkred
DUSP1,darkred
DUSP11,darkred
DUSP19,darkred
DUSP23,darkred
DUSP5,darkred
DVL2,darkred
DYNC1I1,darkred
DYNC1LI1,darkred
DYNC2H1,darkred
DYNLL1,darkred
DYNLRB1,darkred
DYNLRB2,darkred
DYNLT1,darkred
DYRK1B,darkred
DZANK1,darkred
ECHDC3,darkred
ECSIT,darkred
EDEM2,darkred
EDEM3,darkred
EDN1,darkred
EEF1A1,darkred
EEF1G,darkred
EFCAB5,darkred
EFCAB6,darkred
EFHA1,darkred
EGLN1,darkred
EGLN3,darkred
EHBP1,darkred
EID2,darkred
EIF1,darkred
EIF2C3,darkred
EIF3D,darkred
EIF4ENIF1,darkred
EIF4G3,darkred
EIF5A,darkred
ELAVL2,darkred
ELF1,darkred
ELK3,darkred
ELK4,darkred
ELOVL3,darkred
ELP2P,darkred
EML4,darkred
ENO1,darkred
ENOSF1,darkred
ENPP1,darkred
ENPP2,darkred
ENPP4,darkred
ENSA,darkred
ENTPD4,darkred
ENTPD6,darkred
ENY2,darkred
EPB41L4B,darkred
EPC1,darkred
EPO,darkred
ERCC2,darkred
ERCC8,darkred
EREG,darkred
ERF,darkred
ERGIC2,darkred
ERLEC1,darkred
ERO1L,darkred
ESCO1,darkred
ESF1,darkred
ESPL1,darkred
ESYT1,darkred
ETAA1,darkred
ETFDH,darkred
ETS1,darkred
ETV1,darkred
ETV5,darkred
EXOC2,darkred
EXOC6,darkred
EXOSC10,darkred
EYS,darkred
EZH1,darkred
F5,darkred
FAF1,darkred
FAIM,darkred
FAM110A,darkred
FAM117A,darkred
FAM120AOS,darkred
FAM126A,darkred
FAM134C,darkred
FAM135A,darkred
FAM150A,darkred
FAM163A,darkred
FAM164C,darkred
FAM170A,darkred
FAM172A,darkred
FAM184A,darkred
FAM19A4,darkred
FAM214B,darkred
FAM227A,darkred
FAM36A,darkred
FAM46C,darkred
FAM53A,darkred
FAM59B,darkred
FAM5C,darkred
FAM76B,darkred
FAM78A,darkred
FAM84B,darkred
FAM8A1,darkred
FAM98A,darkred
FAM98B,darkred
FANCF,darkred
FAR1,darkred
FASTKD1,darkred
FASTKD2,darkred
FBXL12,darkred
FBXL22,darkred
FBXO27,darkred
FBXW7,darkred
FCHSD2,darkred
FDFT1,darkred
FER1L6-AS2,darkred
FERMT2,darkred
FGF12,darkred
FGF14,darkred
FGF3,darkred
FGF5,darkred
FGFR1,darkred
FGGY,darkred
FIP1L1,darkred
FKBP10,darkred
FKBP7,darkred
FKBPL,darkred
FLJ45244,darkred
FMN2,darkred
FMNL3,darkred
FMO1,darkred
FNTB,darkred
FOCAD-AS1,darkred
FOXA1,darkred
FOXM1,darkred
FOXN4,darkred
FOXP1,darkred
FRK,darkred
FRRS1,darkred
FSIP1,darkred
FTSJD1,darkred
FUT10,darkred
FUZ,darkred
FYN,darkred
FZD2,darkred
GABBR1,darkred
GABPB2,darkred
GABRA2,darkred
GABRA4,darkred
GABRB2,darkred
GAN,darkred
GARS,darkred
GART,darkred
GAS2,darkred
